attemptdate,attemptresult,userid,type,maxsessionuid
2020-03-29 12:27:03,SYSLOGOUT,HBA1718,LIMITED,901465
2020-03-29 12:30:28,LOGIN,HBA2279,AUTHORIZED,901869
2020-03-29 12:30:36,LOGOUT,HBA1629,EXPRESS,901868
2020-03-29 12:30:36,LOGIN,HBA2204,LIMITED,901774
2020-03-29 12:32:28,TIMEOUT,HBA2269,LIMITED,901479
2020-03-29 12:33:02,LOGIN,HBA2204,LIMITED,902071
2020-03-29 12:33:59,TIMEOUT,HBA2191,LIMITED,901773
2020-03-29 12:34:19,TIMEOUT,HBA2279,AUTHORIZED,901866
2020-03-29 12:34:36,LOGOUT,HBA2279,AUTHORIZED,901869
2020-03-29 12:36:32,LOGIN,HBA1856,EXPRESS,901775
2020-03-29 12:37:27,TIMEOUT,HBA2210,AUTHORIZED,901867
2020-03-29 12:37:37,TIMEOUT,HBA2204,LIMITED,901774
2020-03-29 12:40:17,LOGIN,HBA2346,LIMITED,901562
2020-03-29 12:40:31,TIMEOUT,HBA2345,AUTHORIZED,902159
2020-03-29 12:41:45,LOGIN,HBA2346,LIMITED,902161
2020-03-29 12:45:21,TIMEOUT,HBA2204,LIMITED,902071
2020-03-29 12:46:03,LOGIN,HBA2213,AUTHORIZED,902162
2020-03-29 12:46:10,LOGOUT,HBA2346,LIMITED,902161
2020-03-29 12:46:17,LOGIN,HBA1890,LIMITED,901481
2020-03-29 12:48:35,LOGIN,HBA1612,LIMITED,902072
2020-03-29 12:48:49,TIMEOUT,HBA2050,LIMITED,901561
2020-03-29 12:49:16,LOGIN,HBA2204,LIMITED,901563
2020-03-29 12:49:30,LOGIN,HBA1853,LIMITED,901870
2020-03-29 12:50:32,LOGIN,HBA1936,LIMITED,901871
2020-03-29 12:51:58,TIMEOUT,HBA1742,AUTHORIZED,901660
2020-03-29 12:53:09,TIMEOUT,HBA1907,LIMITED,901661
2020-03-29 12:53:45,SYSLOGOUT,HBA1757,AUTHORIZED,902065
2020-03-29 12:54:02,LOGIN,HBA1757,AUTHORIZED,902073
2020-03-29 12:58:31,TIMEOUT,HBA2279,AUTHORIZED,901865
2020-03-29 12:58:33,LOGIN,HBA2351,AUTHORIZED,901966
2020-03-29 12:58:33,LOGIN,HBA2351,AUTHORIZED,901967
2020-03-29 13:00:43,LOGIN,HBA1760,AUTHORIZED,901564
2020-03-29 13:01:23,LOGOUT,HBA1760,AUTHORIZED,901564
2020-03-29 13:02:09,LOGOUT,HBA2351,AUTHORIZED,901966
2020-03-29 13:02:09,LOGOUT,HBA2351,AUTHORIZED,901967
2020-03-29 13:03:35,LOGIN,HBA2351,AUTHORIZED,901565
2020-03-29 13:04:39,TIMEOUT,HBA2121,AUTHORIZED,901965
2020-03-29 13:05:29,TIMEOUT,HBA2213,AUTHORIZED,902162
2020-03-29 13:05:42,LOGIN,HBA2092,LIMITED,901776
2020-03-29 13:06:38,LOGIN,HBA1646,LIMITED,901777
2020-03-29 13:09:29,LOGIN,HBA2023,AUTHORIZED,901778
2020-03-29 13:10:01,LOGOUT,HBA1646,LIMITED,901777
2020-03-29 13:11:05,TIMEOUT,HBA2346,LIMITED,901562
2020-03-29 13:14:53,SYSLOGOUT,HBA1990,AUTHORIZED,901959
2020-03-29 13:20:40,LOGIN,HBA1786,AUTHORIZED,901663
2020-03-29 13:20:49,LOGIN,HBA1745,LIMITED,902074
2020-03-29 13:21:03,LOGIN,HBA1629,EXPRESS,901872
2020-03-29 13:23:34,LOGOUT,HBA1629,EXPRESS,0
2020-03-29 13:24:05,LOGIN,HBA1935,LIMITED,901664
2020-03-29 13:24:15,TIMEOUT,HBA1853,LIMITED,901870
2020-03-29 13:28:04,TIMEOUT,HBA2330,LIMITED,901480
2020-03-29 13:30:03,LOGOUT,HBA1629,EXPRESS,901872
2020-03-29 13:32:17,LOGIN,HBA1907,LIMITED,901665
2020-03-29 13:32:42,TIMEOUT,HBA2092,LIMITED,901776
2020-03-29 13:32:42,LOGIN,HBA2201,LIMITED,901779
2020-03-29 13:34:06,TIMEOUT,HBA2351,AUTHORIZED,901565
2020-03-29 13:35:17,LOGIN,HBA1745,LIMITED,901780
2020-03-29 13:37:17,TIMEOUT,HBA1936,LIMITED,901871
2020-03-29 13:37:38,TIMEOUT,HBA1746,LIMITED,901662
2020-03-29 13:38:47,LOGOUT,HBA1745,LIMITED,901780
2020-03-29 13:39:16,TIMEOUT,HBA2204,LIMITED,901563
2020-03-29 13:39:29,TIMEOUT,HBA1757,AUTHORIZED,902073
2020-03-29 13:39:30,TIMEOUT,HBA2023,AUTHORIZED,901778
2020-03-29 13:39:34,LOGIN,HBA2346,LIMITED,901566
2020-03-29 13:39:35,TIMEOUT,HBA1856,EXPRESS,901775
2020-03-29 13:41:49,LOGIN,HBA1757,AUTHORIZED,902075
2020-03-29 13:41:49,LOGOUT,HBA1757,AUTHORIZED,902075
2020-03-29 13:41:50,LOGIN,HBA1757,AUTHORIZED,902076
2020-03-29 13:41:51,LOGIN,HBA1757,AUTHORIZED,902077
2020-03-29 13:44:29,LOGIN,HBA2023,AUTHORIZED,901781
2020-03-29 13:47:18,LOGIN,HBA2269,LIMITED,901482
2020-03-29 13:47:44,TIMEOUT,HBA2201,LIMITED,901779
2020-03-29 13:47:44,LOGIN,HBA1646,LIMITED,901782
2020-03-29 13:53:43,TIMEOUT,HBA1629,EXPRESS,0
2020-03-29 13:54:01,LOGIN,HBA1936,LIMITED,901873
2020-03-29 13:54:15,LOGIN,HBA1832,LIMITED,901567
2020-03-29 13:55:06,TIMEOUT,HBA1786,AUTHORIZED,901663
2020-03-29 13:55:06,LOGIN,HBA1629,EXPRESS,901666
2020-03-29 13:56:18,LOGIN,HBA1945,LIMITED,901968
2020-03-29 13:56:29,TIMEOUT,HBA1935,LIMITED,901664
2020-03-29 13:56:52,LOGIN,HBA1850,LIMITED,901483
2020-03-29 13:56:52,LOGOUT,HBA1850,LIMITED,901483
2020-03-29 13:56:53,LOGIN,HBA1850,LIMITED,901484
2020-03-29 14:00:46,LOGIN,HBA2092,LIMITED,901783
2020-03-29 14:00:54,SYSLOGOUT,HBA2121,AUTHORIZED,901952
2020-03-29 14:01:18,LOGOUT,HBA1745,LIMITED,902074
2020-03-29 14:01:50,LOGIN,HBA1990,AUTHORIZED,901874
2020-03-29 14:01:50,LOGIN,HBA1990,AUTHORIZED,901875
2020-03-29 14:02:19,TIMEOUT,HBA1907,LIMITED,901665
2020-03-29 14:04:04,SYSLOGOUT,HBA2279,AUTHORIZED,901866
2020-03-29 14:05:50,LOGOUT,HBA1990,AUTHORIZED,901875
2020-03-29 14:05:50,LOGOUT,HBA1990,AUTHORIZED,901874
2020-03-29 14:06:44,LOGIN,HBA2015,LIMITED,902078
2020-03-29 14:08:39,LOGOUT,HBA1945,LIMITED,901968
2020-03-29 14:08:56,LOGIN,HBA2351,AUTHORIZED,901969
2020-03-29 14:08:59,TIMEOUT,HBA1617,LIMITED,902152
2020-03-29 14:10:17,LOGOUT,HBA1629,EXPRESS,901666
2020-03-29 14:11:40,LOGIN,HBA2210,AUTHORIZED,901876
2020-03-29 14:12:06,TIMEOUT,HBA1757,AUTHORIZED,902076
2020-03-29 14:12:45,LOGOUT,HBA2351,AUTHORIZED,901969
2020-03-29 14:14:28,LOGOUT,HBA2015,LIMITED,902078
2020-03-29 14:14:28,LOGIN,HBA2015,LIMITED,902079
2020-03-29 14:14:28,LOGOUT,HBA2015,LIMITED,902079
2020-03-29 14:14:32,LOGIN,HBA2015,LIMITED,902080
2020-03-29 14:16:30,LOGIN,HBA1709,LIMITED,901667
2020-03-29 14:18:48,SYSLOGOUT,HBA1758,AUTHORIZED,902070
2020-03-29 14:20:53,LOGIN,HBA2210,AUTHORIZED,901970
2020-03-29 14:22:27,TIMEOUT,HBA2015,LIMITED,902080
2020-03-29 14:22:47,TIMEOUT,HBA2269,LIMITED,901482
2020-03-29 14:23:24,LOGIN,HBA1970,LIMITED,902163
2020-03-29 14:24:17,LOGIN,HBA1784,LIMITED,901668
2020-03-29 14:24:43,LOGIN,HBA1761,LIMITED,901568
2020-03-29 14:25:12,TIMEOUT,HBA1709,LIMITED,901667
2020-03-29 14:25:58,LOGIN,HBA2210,AUTHORIZED,901485
2020-03-29 14:27:40,LOGIN,HBA1973,AUTHORIZED,901877
2020-03-29 14:28:04,SYSLOGOUT,HBA2279,AUTHORIZED,901865
2020-03-29 14:29:09,TIMEOUT,HBA1832,LIMITED,901567
2020-03-29 14:31:12,LOGIN,HBA2015,LIMITED,901569
2020-03-29 14:31:42,LOGIN,HBA2266,LIMITED,901784
2020-03-29 14:31:56,TIMEOUT,HBA1936,LIMITED,901873
2020-03-29 14:33:53,TIMEOUT,HBA1757,AUTHORIZED,902077
2020-03-29 14:35:43,LOGIN,HBA1973,AUTHORIZED,902164
2020-03-29 14:36:41,TIMEOUT,HBA2015,LIMITED,901569
2020-03-29 14:38:18,LOGIN,HBA1820,LIMITED,901971
2020-03-29 14:38:48,LOGIN,HBA1832,LIMITED,901669
2020-03-29 14:39:03,LOGOUT,HBA2266,LIMITED,901784
2020-03-29 14:39:30,TIMEOUT,HBA2092,LIMITED,901783
2020-03-29 14:43:27,LOGIN,HBA1984,LIMITED,902081
2020-03-29 14:44:00,LOGIN,HBA2330,LIMITED,901486
2020-03-29 14:45:31,TIMEOUT,HBA2210,AUTHORIZED,901876
2020-03-29 14:45:31,LOGIN,HBA2107,LIMITED,901878
2020-03-29 14:45:34,LOGIN,HBA2135,LIMITED,902165
2020-03-29 14:45:45,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:46:01,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:46:16,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:46:55,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:47:00,TIMEOUT,HBA2330,LIMITED,901486
2020-03-29 14:47:13,LOGIN,HBA2330,LIMITED,901487
2020-03-29 14:47:14,LOGOUT,HBA2330,LIMITED,901487
2020-03-29 14:47:15,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:47:28,TIMEOUT,HBA1761,LIMITED,901568
2020-03-29 14:47:40,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:47:47,LOGIN,HBA2330,LIMITED,901488
2020-03-29 14:48:03,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:48:19,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:48:46,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:49:04,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:49:33,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:50:03,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:50:15,LOGIN,HBA1684,LIMITED,901570
2020-03-29 14:50:20,LOGIN,HBA1617,LIMITED,902166
2020-03-29 14:50:26,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:50:45,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:51:07,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:51:31,LOGOUT,HBA1984,LIMITED,0
2020-03-29 14:53:36,TIMEOUT,HBA2210,AUTHORIZED,901970
2020-03-29 14:54:02,LOGIN,HBA2345,AUTHORIZED,902167
2020-03-29 14:55:25,TIMEOUT,HBA2023,AUTHORIZED,901781
2020-03-29 14:55:44,LOGOUT,HBA2037,AUTHORIZED,902067
2020-03-29 14:57:37,SYSLOGOUT,HBA2204,LIMITED,901563
2020-03-29 15:01:08,LOGIN,HBA2210,AUTHORIZED,901785
2020-03-29 15:01:50,SYSLOGOUT,HBA1757,AUTHORIZED,902073
2020-03-29 15:03:07,TIMEOUT,HBA1820,LIMITED,901971
2020-03-29 15:03:07,LOGIN,HBA1945,LIMITED,901972
2020-03-29 15:03:28,LOGIN,HBA1858,LIMITED,901973
2020-03-29 15:03:45,TIMEOUT,HBA2210,AUTHORIZED,901485
2020-03-29 15:04:16,LOGIN,HBA2238,LIMITED,901571
2020-03-29 15:04:17,LOGIN,HBA2238,LIMITED,901572
2020-03-29 15:06:01,LOGIN,HBA1856,EXPRESS,901786
2020-03-29 15:06:38,TIMEOUT,HBA1684,LIMITED,901570
2020-03-29 15:06:42,TIMEOUT,HBA1970,LIMITED,902163
2020-03-29 15:06:46,TIMEOUT,HBA1973,AUTHORIZED,902164
2020-03-29 15:08:15,LOGIN,HBA2121,AUTHORIZED,902168
2020-03-29 15:08:39,TIMEOUT,HBA2135,LIMITED,902165
2020-03-29 15:08:47,LOGIN,HBA1709,LIMITED,901787
2020-03-29 15:09:43,TIMEOUT,HBA1832,LIMITED,901669
2020-03-29 15:12:22,LOGOUT,HBA1973,AUTHORIZED,901877
2020-03-29 15:14:03,LOGIN,HBA2204,LIMITED,901670
2020-03-29 15:15:34,TIMEOUT,HBA2107,LIMITED,901878
2020-03-29 15:16:50,TIMEOUT,HBA1709,LIMITED,901787
2020-03-29 15:17:08,LOGIN,HBA2269,LIMITED,901489
2020-03-29 15:17:16,TIMEOUT,HBA1850,LIMITED,901484
2020-03-29 15:17:31,LOGOUT,HBA2121,AUTHORIZED,902168
2020-03-29 15:18:24,LOGIN,HBA1850,LIMITED,901490
2020-03-29 15:19:04,LOGIN,HBA1911,LIMITED,901879
2020-03-29 15:19:11,TIMEOUT,HBA2346,LIMITED,901566
2020-03-29 15:19:31,LOGIN,HBA2346,LIMITED,901573
2020-03-29 15:19:35,TIMEOUT,HBA2238,LIMITED,901572
2020-03-29 15:19:46,LOGIN,HBA1709,LIMITED,902082
2020-03-29 15:20:56,SYSLOGOUT,HBA1786,AUTHORIZED,901663
2020-03-29 15:21:31,TIMEOUT,HBA1984,LIMITED,902081
2020-03-29 15:21:46,TIMEOUT,HBA1984,LIMITED,0
2020-03-29 15:23:47,TIMEOUT,HBA1709,LIMITED,902082
2020-03-29 15:23:47,LOGIN,HBA1720,LIMITED,902083
2020-03-29 15:24:15,TIMEOUT,HBA2345,AUTHORIZED,902167
2020-03-29 15:25:05,LOGIN,HBA1853,LIMITED,901880
2020-03-29 15:25:33,LOGIN,HBA1807,AUTHORIZED,902084
2020-03-29 15:26:13,TIMEOUT,HBA2269,LIMITED,901489
2020-03-29 15:27:30,LOGIN,HBA1757,AUTHORIZED,902085
2020-03-29 15:28:07,TIMEOUT,HBA1720,LIMITED,902083
2020-03-29 15:30:20,LOGIN,HBA1811,LIMITED,901574
2020-03-29 15:30:20,TIMEOUT,HBA2204,LIMITED,901670
2020-03-29 15:30:20,LOGIN,HBA2192,AUTHORIZED,901671
2020-03-29 15:30:22,LOGIN,HBA2192,AUTHORIZED,901672
2020-03-29 15:33:00,TIMEOUT,HBA2330,LIMITED,901488
2020-03-29 15:33:03,LOGIN,HBA2330,LIMITED,901491
2020-03-29 15:34:08,TIMEOUT,HBA1945,LIMITED,901972
2020-03-29 15:34:11,LOGOUT,HBA1807,AUTHORIZED,902084
2020-03-29 15:34:17,TIMEOUT,HBA2238,LIMITED,901571
2020-03-29 15:34:27,LOGIN,HBA2134,LIMITED,901881
2020-03-29 15:36:56,LOGIN,HBA1629,EXPRESS,901673
2020-03-29 15:37:12,TIMEOUT,HBA1890,LIMITED,901481
2020-03-29 15:37:13,LOGIN,HBA2196,LIMITED,901492
2020-03-29 15:37:22,TIMEOUT,HBA1856,EXPRESS,901786
2020-03-29 15:39:12,TIMEOUT,HBA1858,LIMITED,901973
2020-03-29 15:39:54,LOGIN,HBA1654,LIMITED,901882
2020-03-29 15:42:17,LOGIN,HBA1612,LIMITED,902169
2020-03-29 15:44:16,TIMEOUT,HBA1911,LIMITED,901879
2020-03-29 15:45:42,LOGOUT,HBA1612,LIMITED,902169
2020-03-29 15:47:29,TIMEOUT,HBA1784,LIMITED,901668
2020-03-29 15:48:27,TIMEOUT,HBA2196,LIMITED,901492
2020-03-29 15:49:17,LOGIN,HBA1709,LIMITED,901788
2020-03-29 15:52:51,LOGIN,HBA1936,LIMITED,901883
2020-03-29 15:57:02,LOGIN,HBA2204,LIMITED,901493
2020-03-29 16:00:09,TIMEOUT,HBA1853,LIMITED,901880
2020-03-29 16:02:13,TIMEOUT,HBA2192,AUTHORIZED,901671
2020-03-29 16:03:51,LOGIN,HBA1730,LIMITED,902086
2020-03-29 16:03:56,SYSLOGOUT,HBA1990,AUTHORIZED,901959
2020-03-29 16:04:23,LOGIN,HBA1784,LIMITED,901674
2020-03-29 16:07:03,LOGIN,HBA1745,LIMITED,901675
2020-03-29 16:07:42,TIMEOUT,HBA1757,AUTHORIZED,902085
2020-03-29 16:08:09,TIMEOUT,HBA2134,LIMITED,901881
2020-03-29 16:10:00,TIMEOUT,HBA1654,LIMITED,901882
2020-03-29 16:10:12,TIMEOUT,HBA1709,LIMITED,901788
2020-03-29 16:11:08,LOGOUT,HBA1745,LIMITED,901675
2020-03-29 16:11:09,TIMEOUT,HBA1811,LIMITED,901574
2020-03-29 16:12:48,TIMEOUT,HBA2210,AUTHORIZED,901785
2020-03-29 16:13:49,LOGIN,HBA1616,LIMITED,902170
2020-03-29 16:14:09,TIMEOUT,HBA2330,LIMITED,901491
2020-03-29 16:14:14,LOGOUT,HBA1629,EXPRESS,901673
2020-03-29 16:14:15,LOGIN,HBA1907,LIMITED,901676
2020-03-29 16:14:26,LOGOUT,HBA1730,LIMITED,902086
2020-03-29 16:17:56,LOGIN,HBA2330,LIMITED,901494
2020-03-29 16:18:00,TIMEOUT,HBA2204,LIMITED,901493
2020-03-29 16:18:04,LOGIN,HBA1650,LIMITED,901677
2020-03-29 16:18:04,LOGIN,HBA1650,LIMITED,901678
2020-03-29 16:18:52,LOGIN,HBA1908,LIMITED,901884
2020-03-29 16:19:44,TIMEOUT,HBA1850,LIMITED,901490
2020-03-29 16:20:44,LOGIN,HBA2171,LIMITED,901575
2020-03-29 16:21:02,LOGIN,HBA1603,LIMITED,901789
2020-03-29 16:21:29,LOGIN,HBA1990,AUTHORIZED,901886
2020-03-29 16:21:29,LOGIN,HBA1990,AUTHORIZED,901885
2020-03-29 16:21:35,LOGIN,HBA2204,LIMITED,901790
2020-03-29 16:21:56,SYSLOGOUT,HBA2210,AUTHORIZED,901970
2020-03-29 16:23:31,LOGIN,HBA1741,LIMITED,901679
2020-03-29 16:24:57,LOGIN,HBA1709,LIMITED,901680
2020-03-29 16:25:04,LOGOUT,HBA1990,AUTHORIZED,901885
2020-03-29 16:25:04,LOGOUT,HBA1990,AUTHORIZED,901886
2020-03-29 16:25:46,TIMEOUT,HBA2192,AUTHORIZED,901672
2020-03-29 16:27:29,LOGIN,HBA1672,LIMITED,901974
2020-03-29 16:28:23,LOGIN,HBA2092,LIMITED,902171
2020-03-29 16:28:39,LOGOUT,HBA1908,LIMITED,901884
2020-03-29 16:29:10,TIMEOUT,HBA1709,LIMITED,901680
2020-03-29 16:30:02,LOGIN,HBA1988,LIMITED,901887
2020-03-29 16:30:42,LOGOUT,HBA1988,LIMITED,901887
2020-03-29 16:32:11,SYSLOGOUT,HBA2210,AUTHORIZED,901485
2020-03-29 16:32:58,LOGIN,HBA2096,LIMITED,901576
2020-03-29 16:33:29,LOGOUT,HBA1603,LIMITED,901789
2020-03-29 16:34:22,LOGIN,HBA1672,LIMITED,901791
2020-03-29 16:35:17,TIMEOUT,HBA1672,LIMITED,901974
2020-03-29 16:35:17,LOGIN,HBA2156,LIMITED,901975
2020-03-29 16:35:20,TIMEOUT,HBA1741,LIMITED,901679
2020-03-29 16:35:20,LOGIN,HBA1998,LIMITED,901681
2020-03-29 16:36:02,TIMEOUT,HBA1672,LIMITED,901791
2020-03-29 16:38:10,TIMEOUT,HBA1936,LIMITED,901883
2020-03-29 16:38:16,TIMEOUT,HBA2092,LIMITED,902171
2020-03-29 16:38:24,LOGOUT,HBA1998,LIMITED,901681
2020-03-29 16:38:44,LOGIN,HBA2214,AUTHORIZED,901792
2020-03-29 16:38:44,LOGOUT,HBA2214,AUTHORIZED,901792
2020-03-29 16:38:47,LOGIN,HBA2214,AUTHORIZED,901793
2020-03-29 16:38:59,SYSLOGOUT,HBA1832,LIMITED,901669
2020-03-29 16:39:20,LOGOUT,HBA2214,AUTHORIZED,901793
2020-03-29 16:39:20,LOGIN,HBA1603,LIMITED,901976
2020-03-29 16:39:20,LOGIN,HBA2214,AUTHORIZED,901794
2020-03-29 16:39:20,LOGOUT,HBA2214,AUTHORIZED,901794
2020-03-29 16:39:22,LOGIN,HBA2214,AUTHORIZED,901795
2020-03-29 16:39:34,LOGOUT,HBA2156,LIMITED,901975
2020-03-29 16:39:59,TIMEOUT,HBA1612,LIMITED,902072
2020-03-29 16:40:00,LOGIN,HBA1612,LIMITED,902087
2020-03-29 16:40:19,LOGOUT,HBA2171,LIMITED,901575
2020-03-29 16:43:43,TIMEOUT,HBA1784,LIMITED,901674
2020-03-29 16:44:15,LOGIN,HBA1850,LIMITED,901495
2020-03-29 16:44:17,TIMEOUT,HBA1646,LIMITED,901782
2020-03-29 16:44:17,TIMEOUT,HBA1907,LIMITED,901676
2020-03-29 16:46:03,LOGOUT,HBA1650,LIMITED,901677
2020-03-29 16:46:39,LOGOUT,HBA1603,LIMITED,901976
2020-03-29 16:47:01,LOGIN,HBA2204,LIMITED,901682
2020-03-29 16:49:12,LOGIN,HBA2204,LIMITED,901977
2020-03-29 16:49:44,TIMEOUT,HBA1650,LIMITED,901678
2020-03-29 16:50:00,TIMEOUT,HBA2346,LIMITED,901573
2020-03-29 16:50:48,LOGOUT,HBA2204,LIMITED,901682
2020-03-29 16:52:33,TIMEOUT,HBA2096,LIMITED,901576
2020-03-29 16:52:33,LOGIN,HBA1856,EXPRESS,901577
2020-03-29 16:53:02,TIMEOUT,HBA2330,LIMITED,901494
2020-03-29 16:55:01,LOGOUT,HBA1850,LIMITED,901495
2020-03-29 16:57:38,LOGIN,HBA1784,LIMITED,901683
2020-03-29 16:59:54,LOGIN,HBA2269,LIMITED,901496
2020-03-29 16:59:55,LOGOUT,HBA2269,LIMITED,901496
2020-03-29 16:59:56,LOGIN,HBA2269,LIMITED,901497
2020-03-29 17:01:54,TIMEOUT,HBA2204,LIMITED,901977
2020-03-29 17:01:54,TIMEOUT,HBA1990,AUTHORIZED,901959
2020-03-29 17:01:54,LOGIN,HBA1932,AUTHORIZED,901978
2020-03-29 17:01:59,LOGIN,HBA2006,LIMITED,901888
2020-03-29 17:02:05,LOGIN,HBA1804,EXPRESS,901498
2020-03-29 17:02:07,LOGIN,HBA1993,LIMITED,901889
2020-03-29 17:03:57,SYSLOGOUT,HBA1945,LIMITED,901972
2020-03-29 17:03:59,LOGIN,HBA1936,LIMITED,901890
2020-03-29 17:05:47,TIMEOUT,HBA2006,LIMITED,901888
2020-03-29 17:07:10,TIMEOUT,HBA1616,LIMITED,902170
2020-03-29 17:10:10,TIMEOUT,HBA1612,LIMITED,902087
2020-03-29 17:13:27,LOGOUT,HBA1993,LIMITED,901889
2020-03-29 17:16:13,LOGIN,HBA2346,LIMITED,901578
2020-03-29 17:17:08,LOGIN,HBA1646,LIMITED,901796
2020-03-29 17:17:13,TIMEOUT,HBA2204,LIMITED,901790
2020-03-29 17:17:13,TIMEOUT,HBA2214,AUTHORIZED,901795
2020-03-29 17:17:48,LOGIN,HBA1612,LIMITED,902088
2020-03-29 17:18:16,LOGIN,HBA2345,AUTHORIZED,902172
2020-03-29 17:18:22,LOGIN,HBA1935,LIMITED,901684
2020-03-29 17:19:13,LOGIN,HBA2012,LIMITED,901499
2020-03-29 17:19:32,LOGIN,HBA1985,LIMITED,901685
2020-03-29 17:20:57,LOGOUT,HBA1985,LIMITED,901685
2020-03-29 17:23:14,TIMEOUT,HBA1784,LIMITED,0
2020-03-29 17:27:29,LOGOUT,HBA1935,LIMITED,901684
2020-03-29 17:32:08,TIMEOUT,HBA1804,EXPRESS,901498
2020-03-29 17:34:15,LOGIN,HBA2018,AUTHORIZED,901579
2020-03-29 17:35:11,TIMEOUT,HBA1856,EXPRESS,901577
2020-03-29 17:36:13,LOGOUT,HBA2018,AUTHORIZED,901579
2020-03-29 17:38:30,LOGIN,HBA1757,AUTHORIZED,902089
2020-03-29 17:40:27,LOGIN,HBA2021,LIMITED,901979
2020-03-29 17:44:48,LOGOUT,HBA2345,AUTHORIZED,902172
2020-03-29 17:46:28,TIMEOUT,HBA1932,AUTHORIZED,901978
2020-03-29 17:47:03,TIMEOUT,HBA2269,LIMITED,901497
2020-03-29 17:48:59,TIMEOUT,HBA1936,LIMITED,901890
2020-03-29 17:53:52,TIMEOUT,HBA2023,AUTHORIZED,902057
2020-03-29 17:53:55,TIMEOUT,HBA1757,AUTHORIZED,902089
2020-03-29 17:55:04,LOGIN,HBA2077,LIMITED,902173
2020-03-29 17:58:36,TIMEOUT,HBA1646,LIMITED,901796
2020-03-29 17:59:23,LOGIN,HBA1868,LIMITED,901500
2020-03-29 18:00:58,SYSLOGOUT,HBA1858,LIMITED,901973
2020-03-29 18:02:12,LOGIN,HBA2214,AUTHORIZED,901797
2020-03-29 18:02:12,LOGOUT,HBA2214,AUTHORIZED,901797
2020-03-29 18:02:14,LOGIN,HBA2214,AUTHORIZED,901798
2020-03-29 18:05:27,LOGIN,HBA1954,LIMITED,902090
2020-03-29 18:06:34,LOGOUT,HBA1954,LIMITED,902090
2020-03-29 18:08:26,TIMEOUT,HBA1758,AUTHORIZED,902070
2020-03-29 18:15:07,LOGIN,HBA2338,LIMITED,901980
2020-03-29 18:17:05,TIMEOUT,HBA2012,LIMITED,901499
2020-03-29 18:17:16,TIMEOUT,HBA1784,LIMITED,901683
2020-03-29 18:17:45,LOGOUT,HBA2338,LIMITED,901980
2020-03-29 18:17:46,LOGIN,HBA2338,LIMITED,901981
2020-03-29 18:18:34,LOGIN,HBA1758,AUTHORIZED,902091
2020-03-29 18:18:42,TIMEOUT,HBA1612,LIMITED,902088
2020-03-29 18:19:01,SYSLOGOUT,HBA1650,LIMITED,901678
2020-03-29 18:19:49,LOGIN,HBA1633,EXPRESS,901580
2020-03-29 18:20:11,TIMEOUT,HBA2346,LIMITED,901578
2020-03-29 18:21:29,LOGIN,HBA2259,LIMITED,901891
2020-03-29 18:21:29,LOGOUT,HBA2259,LIMITED,901891
2020-03-29 18:21:39,LOGIN,HBA2259,LIMITED,901892
2020-03-29 18:29:34,TIMEOUT,HBA1617,LIMITED,902166
2020-03-29 18:29:34,TIMEOUT,HBA2077,LIMITED,902173
2020-03-29 18:30:59,SYSLOGOUT,HBA1990,AUTHORIZED,901959
2020-03-29 18:31:52,LOGIN,HBA1726,LIMITED,901893
2020-03-29 18:32:30,LOGOUT,HBA1726,LIMITED,901893
2020-03-29 18:35:14,TIMEOUT,HBA2214,AUTHORIZED,901798
2020-03-29 18:35:28,TIMEOUT,HBA1868,LIMITED,901500
2020-03-29 18:35:34,TIMEOUT,HBA2021,LIMITED,901979
2020-03-29 18:35:34,TIMEOUT,HBA2338,LIMITED,901981
2020-03-29 18:35:34,LOGIN,HBA1726,LIMITED,901982
2020-03-29 18:37:04,LOGOUT,HBA1726,LIMITED,901982
2020-03-29 18:45:43,SYSLOGOUT,HBA2214,AUTHORIZED,901795
2020-03-29 18:48:36,TIMEOUT,HBA1758,AUTHORIZED,902091
2020-03-29 18:50:28,TIMEOUT,HBA1633,EXPRESS,901580
2020-03-29 19:00:18,TIMEOUT,HBA2259,LIMITED,901892
2020-03-29 19:01:09,SYSLOGOUT,HBA1988,LIMITED,901887
2020-03-29 19:01:55,SYSLOGOUT,HBA2023,AUTHORIZED,902057
2020-03-29 19:05:13,SYSLOGOUT,HBA2269,LIMITED,901497
2020-03-29 19:09:18,LOGIN,HBA1649,AUTHORIZED,902302
2020-03-29 19:09:50,LOGOUT,HBA1649,AUTHORIZED,902302
2020-03-29 19:12:09,SYSLOGOUT,HBA1936,LIMITED,901890
